order imbalance,macd signal,spread,mid price,delta price,delta volume,ADX,obv,RSI,open interest,return,ATR%
-0.8043248817564341,47.08639449576009,0.00999999999476131,114964.33499999999,-78.86000000000058,2.74313,32.022999832135746,-130.10180999999997,40.91589728999707,88240.279,-0.0006854816873558267,0.0007665352320467752
0.10749475611071474,43.53896320579619,0.00999999999476131,114986.005,21.669999999998254,-1.1302900000000005,31.082933793487168,-124.34886999999998,42.12447283722208,88185.36,0.0001884932482971724,0.0007152174956700243
-0.5347313355430788,36.3027994687948,0.00999999999476131,114920.035,-65.9600000000064,-5.61034,30.567318112689357,-124.49146999999998,39.477444393158294,88165.724,-0.0005736350512236532,0.0007021445106259295
0.6393150724798725,30.023819520176886,0.00999999999476131,114901.005,-19.029999999998836,4.22872,30.190201782451204,-128.86279,38.72145001503139,88172.985,-0.00016559339867960876,0.0006511605199455808
-0.5969324286762325,23.699171018441348,0.010000000009313226,114867.705,-33.30999999999767,-0.42923,30.040502362495562,-132.80488,37.37236102261904,88197.912,-0.0002899017162686368,0.0006204492011922253
0.15296872486654825,18.456104175350134,0.00999999999476131,114847.525,-20.169999999998254,0.9948700000000001,29.987354494960393,-137.74184,36.5421303055222,88016.825,-0.00017559331300265324,0.0005801654226541634
-0.17999286573827766,17.446608447295063,0.00999999999476131,114879.725,32.19000000000233,-2.76174,29.639576257971374,-135.56662,38.87591296817628,88024.127,0.0002802846521818836,0.0005682716919182905
-0.5070709377290153,17.059586162779866,0.010000000009313226,114879.705,-0.00999999999476131,-1.98051,29.316923997755666,-135.76133,38.875434653303756,88028.132,-8.704756593314045e-08,0.0005141672036480172
-0.5283948327894741,19.035492277502115,0.00999999999476131,114911.055,31.339999999996508,1.8066799999999998,28.68549589154638,-133.75994,41.31247518721,88013.959,0.00027280709535215664,0.000491054853664262
-0.3204596382473497,19.365660990878126,0.010000000009313226,114895.485,-15.559999999997672,-0.9068199999999997,28.209302158390397,-134.85451,40.450166879424266,88009.864,-0.00013540908380871297,0.0004572540322973973
-0.7382258666508614,15.906727743516953,0.010000000009313226,114837.515,-57.970000000001164,1.7244799999999998,28.165139453393433,-137.67356,37.32442659557505,88014.512,-0.0005045454786780645,0.000461999368370713
0.04403057807952165,13.845109712295695,0.00999999999476131,114836.61499999999,-0.9100000000034925,2.84422,28.13020852245344,-143.33683000000002,37.275731914341826,88035.283,-7.924239394996313e-06,0.0004187574363262437
0.5031700353694253,14.002042541156584,0.00999999999476131,114855.61499999999,19.0,-2.37072,27.861057829418446,-140.04428000000001,39.0633064531388,88040.266,0.00016545246328680818,0.00039601067627843605
0.4507844634728746,15.855652048124526,0.010000000009313226,114880.045,24.44000000000233,-0.60338,26.944858406388082,-137.35511000000002,41.37763071772464,88049.102,0.00021278890948384088,0.00040444541855322064
0.6323758102388886,17.304004500185073,0.00999999999476131,114883.495,3.4499999999970896,-1.7681399999999998,26.09265013782145,-136.43408000000002,41.71415083237785,88071.975,3.0031323976498214e-05,0.00036877585852816426
0.8526771202024797,20.741101330626677,0.00999999999476131,114923.995,40.5,1.76043,24.68221243508763,-133.75262000000004,45.65786109883396,88083.542,0.00035253104231669496,0.00037766530822074825
-0.16303060553353566,10.722187106426574,0.00999999999476131,114737.10500000001,-186.88999999999942,3.29008,24.771209055512152,-139.72416000000004,34.16874486665509,88316.227,-0.0016262051442692549,0.0004973910109056934
-0.188555110725384,5.473129463527727,0.010000000009313226,114749.765,12.64999999999418,-4.15922,24.85404363904884,-137.91184000000004,35.3545093592723,88324.714,0.00011025203615466772,0.0004604781642513173
0.40429868470642966,5.488178772128265,0.00999999999476131,114793.995,44.24000000000524,-1.5026899999999999,24.40308374131944,-137.60221000000004,39.461354101010656,88337.151,0.0003855345754100181,0.0004546427338696621
0.8272075353446356,7.627957106071918,0.00999999999476131,114819.995,26.0,1.3616199999999998,23.59732045972217,-135.93096000000006,41.801405819215525,88325.24,0.000226492673833123,0.00044190696072729096
0.06831325846994823,10.488511752390124,0.00999999999476131,114838.445,18.44000000000233,0.9695799999999999,22.525468323539894,-133.29013000000006,43.47034809804441,88362.577,0.00016059919874589212,0.0004337586029901965
-0.9759760332916392,8.800427192075517,0.010000000009313226,114781.125,-57.320000000006985,3.8577800000000004,22.013044283764707,-139.78874000000008,39.66282605578612,88392.838,-0.0004991360035890846,0.000440204744131601
-0.6733922125545343,7.099194959407612,0.010000000009313226,114767.265,-13.849999999991269,-3.91128,21.744426590464126,-142.37607000000008,38.778985299111625,88369.825,-0.00012066444376912511,0.00041935660943769325
0.17917158198901353,5.384869457561635,0.00999999999476131,114752.195,-15.070000000006985,-2.07031,21.524507198484905,-142.8930900000001,37.79216006416373,88361.868,-0.00013130921385517969,0.00039198329352946494
-0.6831180551638557,7.746026196812593,0.00999999999476131,114799.995,47.79000000000815,0.35929,20.780571320307754,-142.0167800000001,42.76615343495368,88372.547,0.0004164626037670427,0.00039415880346467557
-0.9614287968985087,12.21575218925257,0.00999999999476131,114842.995,43.00999999999476,4.76512,19.61040498077961,-136.37535000000008,46.882525252525554,88409.881,0.00037465160057936764,0.00042948866723098797
-0.6603366503779462,11.85516128350207,0.00999999999476131,114793.60500000001,-49.38999999999942,6.803380000000001,18.549994728834427,-148.82016000000007,43.053207213054186,88421.42,-0.0004300653936243348,0.0004297367013328766
0.056033372240729865,9.563457027346104,0.010000000009313226,114761.545,-32.05999999999767,-2.13237,17.86330036390977,-159.13260000000008,40.72774148165328,88422.943,-0.0002792838381857621,0.00041553220511589365
0.8371740968438928,8.486611472839265,0.010000000009313226,114765.985,4.440000000002328,-9.40269,17.387200900058428,-158.22285000000008,41.20141103961533,88414.472,3.868891627911708e-05,0.00039419147761804376
0.5480122216138887,10.818642399974244,0.010000000009313226,114811.375,45.379999999990105,0.5378600000000001,16.431835014581925,-156.77524000000008,45.955242450245606,88410.69,0.00039541331016268444,0.00039416028485910826
-0.9093009440427882,8.855344543843742,0.010000000009313226,114758.185,-53.19000000000233,-1.0877000000000001,15.754676718685555,-157.1351500000001,41.69965503237113,88428.853,-0.000463281641879254,0.00040092901429399487
-0.8793346188356073,9.091098790947015,0.010000000009313226,114780.405,22.220000000001164,0.023779999999999968,14.886644426791179,-156.7514600000001,44.03133092088069,88425.13,0.0001936245416231941,0.0003811202359760381
0.11312717834202643,20.581609051894496,0.00999999999476131,114958.005,177.61000000000058,1.4214799999999999,15.327735700094765,-154.9462900000001,58.365154569108064,88477.875,0.001547389624012574,0.0004914330725897046
-0.9942090420018185,33.172198261967516,0.00999999999476131,115052.42499999999,94.41999999999825,1.63631,16.497425517685542,-151.50481000000008,63.68911882272585,88444.322,0.0008213433757247035,0.0005419678966772592
0.9872138971966963,40.842375409227856,0.00999999999476131,115070.41500000001,17.99000000000524,0.2573500000000002,17.28050132745775,-147.8059800000001,64.6174837806681,88480.113,0.0001563634944521386,0.0005278505798778045
0.2526796459656406,42.79994689315622,0.00999999999476131,115054.965,-15.459999999991851,3.0923499999999997,17.621457278503076,-154.5971600000001,63.12386910857158,88519.124,-0.0001343525121398903,0.0005442946449045602
-0.415047348759086,33.355260185143095,0.00999999999476131,114920.005,-134.95000000001164,-6.54083,17.216927460771654,-154.84751000000009,51.85613147239217,88554.376,-0.0011729177081979403,0.0006048812616360064
-0.04882132060145769,24.51489165735619,0.00999999999476131,114900.005,-20.0,0.43019999999999997,16.643026855164745,-155.5280600000001,50.41969919319149,88559.682,-0.00017403409554173077,0.0005727987615718319
0.9412027017093949,18.628347801458506,0.00999999999476131,114913.995,13.980000000010477,0.7192099999999999,16.10772810389659,-154.1283000000001,51.43242829561351,88630.248,0.00012167100768745165,0.000529769755962803
0.19867100556024872,21.18101477377936,0.010000000009313226,115027.065,113.08000000000175,4.31196,16.574694433634477,-148.41658000000012,58.76868659803429,88725.891,0.0009840403244201212,0.0005817600245217659
0.22973854432787932,28.321406747359347,0.00999999999476131,115132.005,104.92999999999302,0.03340000000000032,17.68454576051598,-142.67146000000014,64.17620895272057,88791.842,0.0009122200539402048,0.0006267029604997782
0.1878179902565533,31.948485983604435,0.010000000009313226,115143.655,11.660000000003492,-1.47595,18.833505510760485,-138.40229000000014,64.72976684339832,89008.676,0.00010127505819412796,0.0005979932413361903
0.3214541909249799,28.499365630591303,0.010000000009313226,115083.045,-60.620000000009895,-1.74741,19.068905118709072,-140.92405000000014,59.57556155351381,89029.642,-0.0005264727558600413,0.0006052058371198899
-0.303303502047644,23.541733602826717,0.00999999999476131,115066.475,-16.55999999999767,-2.08314,19.288512245742314,-141.36267000000012,58.211924753982416,89076.133,-0.00014389609450704555,0.0005613606291185999
0.8478447563412341,13.510922656303087,0.00999999999476131,114981.995,-84.48999999999069,5.26012,18.445948490234564,-147.0614100000001,51.70876537817539,89102.486,-0.0007342711795823575,0.0005964669276267837
0.8214974346453435,12.185621608850397,0.00999999999476131,115076.035,94.0399999999936,-3.926,18.334076636229586,-145.2886700000001,57.41165765841223,89105.588,0.0008178672155525479,0.0006170562821013842
-0.7136892191879168,8.5753686093109,0.00999999999476131,115048.08499999999,-27.94999999999709,7.61179,18.452966152204993,-154.67320000000012,55.32059253775536,89156.35,-0.00024288290098295473,0.0006096827217120075
0.7256228179116757,9.138662729619831,0.00999999999476131,115105.32500000001,57.25,-8.3471,18.563891719822898,-153.63577000000012,58.64329719805167,89150.541,0.0004976180393450047,0.0005987119649457773
-0.7093589419913781,5.647229757714136,0.00999999999476131,115058.82500000001,-46.50999999999476,3.47505,18.19112869415549,-158.14825000000013,55.060826911546066,89145.81,-0.0004040646944845072,0.0005804086523085281
0.43528436229296535,-2.053735822830042,0.00999999999476131,114983.495,-75.32000000000698,-1.61204,17.108971605238498,-161.04869000000014,49.759452637909625,89173.251,-0.0006546216969720575,0.0005907603548069299
0.3715283466931263,-10.430517353308282,0.010000000009313226,114932.545,-50.9600000000064,3.09247,16.482603878490227,-167.04160000000013,46.49748961057156,89174.511,-0.0004431940234903564,0.0006036527298377466
-0.03226977509288415,-16.444176723978266,0.00999999999476131,114917.995,-14.539999999993597,3.44566,15.81022708296295,-176.48017000000013,45.5793862371098,89124.224,-0.0001265089938845554,0.0005815357736843897
-0.076365945672143,-22.120254071545553,0.00999999999476131,114880.005,-37.99000000000524,-8.56792,15.344706672587073,-177.35082000000014,43.18034477862979,89092.244,-0.00033058354652892863,0.0005578282579010217
0.36471306950203897,-22.672579077216362,0.00999999999476131,114913.555,33.54000000000815,6.5055,14.560176552836525,-169.97467000000015,45.88828472763087,89104.892,0.0002919567990984362,0.0005800397657415346
-0.45950889485868507,-18.598538654578995,0.00999999999476131,114967.995,54.44999999999709,-2.09295,13.838551564176985,-164.69147000000015,50.05020409839606,89105.771,0.00047383446077509106,0.0005732171203863082
-0.5260042477726534,-15.251232547264792,0.00999999999476131,114968.305,0.3000000000029104,-0.08084999999999987,13.24543021593528,-159.48912000000016,50.0729889383789,89113.259,2.6094217522310004e-06,0.0005312399745283449
-0.6381985587982256,-12.410805413179204,0.00999999999476131,114970.005,1.6999999999970896,-0.7664999999999997,12.710424751388,-155.05327000000017,50.211585644867675,89113.307,1.4786684677359219e-05,0.0004928322413332578
-0.15053769687955712,-20.174410532649702,0.00999999999476131,114812.38500000001,-157.61000000000058,-3.3230900000000005,12.945003068533277,-156.16603000000018,39.314907328227285,89140.438,-0.0013708793598330438,0.0005772554076866904
0.6927602522802463,-23.970829246110792,0.010000000009313226,114814.015,1.6199999999953434,-0.71777,13.183520896053523,-155.77104000000017,39.4603346942939,89139.657,1.4109975412956999e-05,0.000525730343378714
0.7221400666734108,-24.370420219462783,0.00999999999476131,114825.91500000001,11.910000000003492,0.56104,13.271440368223926,-154.81501000000017,40.58759109669836,89161.055,0.00010373298519938956,0.00048548975748837137
-0.9545088596453787,-20.005576415106873,0.010000000009313226,114877.935,52.00999999999476,-0.8190700000000001,12.780674444007044,-154.67805000000018,45.37128574125425,89177.795,0.00045294651242500095,0.00048218029306222273
-0.9437053081684457,-18.902436169245114,0.010000000009313226,114834.905,-43.029999999998836,1.41622,12.713809740654622,-156.23123000000018,42.3342667609777,89148.724,-0.0003745715125611504,0.00047210867623736184
-0.058839159596605094,-17.36269901511827,0.010000000009313226,114830.985,-3.9199999999982538,0.030909999999999993,12.68698945634856,-157.81532000000018,42.05807215945249,89147.303,-3.4135963892456544e-05,0.00043593532813438385
-0.8409941657634687,-14.654951073455798,0.00999999999476131,114841.715,10.740000000005239,-1.0441799999999999,12.476988634332887,-157.2754100000002,43.152377076629044,89155.055,9.352876723700554e-05,0.0004158596296005045
0.8359380222540008,-13.239983756975803,0.00999999999476131,114822.42499999999,-19.29000000000815,-0.19612000000000002,12.475608892727454,-157.6192000000002,41.63154735154338,89146.228,-0.00016797031601412105,0.0003923253155394224
-0.6142359667988846,-16.71873746628416,0.00999999999476131,114739.83499999999,-82.58999999999651,1.27192,13.226531691381194,-159.2349100000002,35.812055793423355,89235.525,-0.0007192845509366164,0.0004237774012576518
-0.7090401188707282,-20.31563369495246,0.00999999999476131,114700.005,-39.830000000001746,0.2508600000000001,14.244797774995632,-161.1014800000002,33.388115487630316,89277.242,-0.0003471331317875803,0.0004166308737534629
-0.755606796911175,-23.012757710866175,0.00999999999476131,114671.755,-28.25,-0.9482600000000001,15.411047473664949,-162.0197900000002,31.746823769241402,89277.958,-0.00024629466030556824,0.00040051532525398173
-0.3227739731747092,-20.552061538214886,0.00999999999476131,114712.465,40.70000000001164,-0.2921999999999999,15.63452367904109,-161.3936800000002,36.583601039650695,89326.227,0.0003549260951434263,0.000415036969838327
0.15458661003004046,-13.891570301636648,0.00999999999476131,114769.60500000001,57.13999999999942,5.27914,15.41716999334316,-155.4884300000002,42.72067840659153,89243.101,0.0004981150260399136,0.0004227468914204317
-0.8963841055727055,-12.655717846952797,0.00999999999476131,114705.465,-64.13999999999942,-1.9886499999999998,15.901017690536078,-159.40503000000018,38.246390937959454,89235.885,-0.0005588587918752275,0.000463170271872136
0.7656146431181099,-10.218411896071373,0.00999999999476131,114713.995,8.529999999998836,-3.64066,16.243103730674513,-159.1290900000002,39.15900428267213,89234.767,7.43643763776447e-05,0.00042611775382573203
-0.4601069773678798,-5.779007700734091,0.010000000009313226,114743.735,29.739999999990687,2.14039,15.792502587482952,-156.7127600000002,42.357486895539616,89228.014,0.0002592534703045324,0.0004375098222599193
8.570751554075367e-05,2.5853017543410104,0.00999999999476131,114818.745,75.02000000000407,2.6972600000000004,14.904166296743176,-151.5991700000002,49.56086324089125,89239.373,0.0006538047874162789,0.00045781002436534656
0.8125498516912185,6.087240014762131,0.010000000009313226,114785.985,-32.75999999999476,0.9254599999999993,14.245904956442331,-157.63822000000022,46.80991411243245,89266.637,-0.0002853192531706572,0.00045233590580459436
0.9158472974488703,11.601243172219661,0.00999999999476131,114835.60500000001,49.61999999999534,-1.5778299999999996,13.539437750082591,-153.17700000000022,51.22592643235528,89274.279,0.0004322827202170032,0.0004529516959674971
-0.33657948194885073,16.489727629768552,0.00999999999476131,114860.60500000001,25.0,1.9919700000000002,13.32681445684485,-146.7238100000002,53.32835211020545,89258.469,0.00021770250534647317,0.00044943282696026
-0.7037095633576494,29.779096929457673,0.00999999999476131,115028.005,167.38999999999942,14.173490000000001,14.322673114902296,-126.09713000000022,64.39501370886575,89248.759,0.0014573316300514616,0.0005487692621899583
0.720704413176593,39.457777125287855,0.00999999999476131,115068.285,40.279999999998836,-10.78232,15.482187577139083,-116.25277000000023,66.456214063891,89489.095,0.00035017560941685844,0.0005362997075394967
0.5489465702047424,44.98440212653447,0.010000000009313226,115088.315,20.04000000000815,-8.54416,16.69376342941527,-114.95257000000022,67.46534727624012,89524.638,0.00017415746546323163,0.0005309258362498465
0.8953567076532473,31.784310625928235,0.010000000009313226,114861.845,-226.48000000001048,4.96615,15.935000095242131,-121.21892000000022,49.383734223419545,89419.155,-0.0019678799725290075,0.0007516707062333168
0.7001698345857665,15.308609919782784,0.00999999999476131,114758.245,-103.58999999999651,2.093139999999999,15.635054066744248,-129.57841000000022,43.62456100922838,89356.013,-0.000901866102789195,0.0008130662781269514
-0.36564091822985245,-5.880890116578954,0.010000000009313226,114598.595,-158.27000000000407,3.2728,16.003190186884996,-141.21070000000023,36.60130856255937,89101.18,-0.0013791601039576662,0.0008717092857738262
0.7347006494224723,-13.695108314677565,0.010000000009313226,114679.985,80.0,2.6535900000000012,16.60046045402829,-126.92482000000022,41.7096502487773,89272.349,0.0006980804010612296,0.0008962827594935646
-0.9816832702625501,-20.436935763136184,0.010000000009313226,114638.515,-41.470000000001164,-8.202000000000002,17.157897877336794,-133.00870000000023,39.91426950965552,89244.554,-0.0003616149915617317,0.0008469389020895705
0.7356197719140276,-13.155616147425409,0.010000000009313226,114799.985,161.47000000000116,1.6428200000000004,16.51884491909456,-125.28200000000024,49.101193188728644,89173.318,0.0014085144686546425,0.0008991558154059007
0.3490457116688272,-7.089516830462003,0.00999999999476131,114810.195,10.210000000006403,-5.4858899999999995,15.533009337169112,-123.04119000000024,49.625670399925454,89011.914,8.893729772441183e-05,0.0008562946260150727
0.40038306170775856,-12.831797374913965,0.00999999999476131,114652.035,-158.1600000000035,-0.9997800000000001,15.603500945451776,-124.28222000000024,42.346353346065115,89005.456,-0.0013775780703786378,0.0009071903939277443
-0.016163354109661222,-17.72219627435668,0.010000000009313226,114618.015,-34.00999999999476,4.674329999999999,15.913327456824447,-130.19758000000024,40.95515986664098,89007.046,-0.0002966367015044824,0.0008582682618924314
0.7448730074511524,-24.016134803743135,0.00999999999476131,114549.005,-69.02000000000407,-5.00239,16.508599755546385,-131.11055000000025,38.211568735130676,89016.932,-0.0006021740735008274,0.0008343807816626177
-0.851486457204767,-31.265232693160108,0.010000000009313226,114472.765,-76.22999999999593,5.890980000000001,17.438683827855915,-137.91450000000026,35.39158606817365,89061.945,-0.0006654794018280397,0.0008188481767384768
-0.6881239868141306,-34.21049155150402,0.010000000009313226,114466.295,-6.480000000010477,4.399039999999999,18.364409691927854,-149.11749000000026,35.15408740520114,89064.028,-5.660734862977801e-05,0.0007688437651083878
0.954872113130748,-24.564532874309194,0.010000000009313226,114611.205,144.9100000000035,-10.86101,18.222027467848715,-148.77551000000025,44.17584823996302,89072.494,0.0012659622321995467,0.0008151647334434071
0.819361244301323,-14.732967145621053,0.010000000009313226,114642.405,31.19999999999709,2.08603,17.718320761077237,-146.34750000000025,45.92039702537785,89054.391,0.0002722247040427561,0.0007769556039164042
0.7195053790679767,-3.4289358192209605,0.010000000009313226,114702.405,60.0,-0.10673000000000021,16.91848892054551,-144.02622000000025,49.20770335719786,89099.308,0.000523366572925843,0.000752418784197031
0.089716912518358,11.969535465186418,0.010000000009313226,114821.265,118.86000000000058,-2.18465,16.224279128565396,-143.88959000000025,55.038366147012795,89090.77,0.0010362468440068273,0.0007786514559350225
-0.24927554138922275,24.8189643814871,0.00999999999476131,114873.035,51.779999999998836,0.8273699999999999,15.996221948918697,-142.92559000000026,57.33605937637363,89090.358,0.00045096178181625035,0.0007616147705968337
-0.7479032328889278,35.956385802956255,0.00999999999476131,114934.465,61.43000000000757,3.1094399999999998,16.179945945101725,-138.85215000000025,59.9509036733025,89122.248,0.0005347642928228424,0.0007614405454731706
-0.14803042902993827,45.42579875056157,0.00999999999476131,114997.005,62.5399999999936,-0.005529999999999369,16.59675684443502,-134.78424000000024,62.472614161356056,89082.407,0.0005441361499296526,0.0007481352051712018
-0.3260665203931575,39.504809541259476,0.00999999999476131,114844.16500000001,-152.8399999999965,-0.6600600000000005,15.90167696833271,-138.19209000000023,53.59159123130702,89096.752,-0.0013290780342897213,0.0008045406727833909
0.9866504951461438,30.582259982738737,0.00999999999476131,114791.14499999999,-52.169999999998254,1.66268,14.87273617818499,-143.26262000000023,50.93015071256507,89096.905,-0.00045426772643308855,0.0007758958273780229
0.8516108312991718,27.717727786967146,0.00999999999476131,114857.995,66.0,-2.28782,14.385007159366893,-140.47991000000022,54.03978922362776,89083.949,0.0005749529583942703,0.0007722852990778603
-0.797789943691377,27.141797352771334,0.00999999999476131,114899.005,41.0,0.3449300000000002,14.240834221988488,-137.3522700000002,55.90904731584786,89077.506,0.0003569625102299856,0.000758612326912456
0.9889093390159706,29.6253497953873,0.00999999999476131,114965.965,66.9600000000064,-0.03941000000000017,14.30935555515513,-134.2640400000002,58.85243627097924,89124.345,0.0005827726960201396,0.0007414418921617253
0.7098958805176887,21.92557672642832,0.010000000009313226,114846.405,-119.56000000001222,-0.013830000000000009,13.501019138853456,-137.3384400000002,52.15717706155477,89129.684,-0.0010399600020737365,0.0007912891850146602
-0.8968878042282578,13.828009069130843,0.00999999999476131,114815.07500000001,-31.319999999992433,2.70007,12.618581603387852,-143.1129100000002,50.535298563986615,89132.698,-0.0002727120745621425,0.0007526792817423794
0.7750970405052287,6.459926929386935,0.010000000009313226,114792.935,-22.139999999999418,-2.42333,11.859757458970815,-146.46405000000019,49.366664425359446,89135.493,-0.00019283181268525684,0.0007037431740365252
0.39174009509505126,-3.7763534114548634,0.00999999999476131,114712.86499999999,-80.07000000000698,-3.14587,11.655590078755745,-146.6693200000002,45.287777753311275,89143.737,-0.0006975167636616986,0.0007036492862566989
0.6260636914800958,-18.325844515748116,0.010000000009313226,114584.845,-128.02999999999884,8.14782,12.265886622238568,-155.0224100000002,39.646934081405504,89166.818,-0.001116090984385587,0.0007525781366553547
0.7144764050232839,-23.083561726141507,0.00999999999476131,114639.995,55.16000000000349,-5.65912,12.490135787282803,-152.3284400000002,42.94424359840238,89128.002,0.0004813900337949928,0.0007264010160780306
0.9254485376443923,-31.016078735964804,0.00999999999476131,114546.14499999999,-95.49000000000524,0.07618999999999998,13.075115632395791,-155.0986000000002,38.97452659928249,89125.696,-0.000832955338450847,0.0007525698492895414
-0.6153149674704145,-35.186385175866,0.00999999999476131,114530.195,-12.979999999995925,0.83711,13.644439845156864,-158.7058700000002,38.45417183586438,88981.113,-0.00011331839474448824,0.0006999412334524152
0.12028275631748847,-36.91741770033091,0.00999999999476131,114515.13500000001,-16.389999999999418,-2.35752,14.052684433455486,-159.9556200000002,37.76846734835775,88982.138,-0.00014310469789413638,0.0006647910598880726
-0.8417968169740715,-33.79081041226259,0.00999999999476131,114548.16500000001,33.029999999998836,0.08493000000000017,14.433711345701193,-158.62094000000022,40.08708060496485,88995.671,0.00028843347700568955,0.0006287661233667593
